,Actb,Ahcy,Aqp3,Atp12a,Bmp4,Cdx2,Creb312,Cebpa,Dab2,DppaI,Eomes,Esrrb,Fgf4,Fgfr2,Fn1,Gapdh,Gata3,Gata4,Gata6,Grhl1,Grhl2,Hand1,Hnf4a,Id2,Klf2,Klf4,Klf5,Krt8,Lcp1,Mbnl3,Msc,Msx2,Nanog,Pdgfa,Pdgfra,Pecam1,Pou5f1,Runx1,Sox2,Sall4,Sox17,Snail,Sox13,Tcfap2a,Tcfap2c,Tcf23,Utf1,Tspan8
16,-0.386553,0.6170446,0.8287021,0.9637129,-0.10647801,0.5877974,-0.53280495,-0.76109953,0.5932766,-0.98060146,-1.50549219,0.976894,-0.51116471,0.5504437,0.5724154,0.386553,-0.46571454,0.5371324,1.5792365,0.329296,0.467971,1.0026056,-0.32084394,-1.23076725,0.8286421,0.9865159,1.4304087,0.198697,0.0636738,0.0639039,1.296315,-0.83972677,0.104585,0.2455577,-0.58835478,0.5514911,0.7659854,-0.06522186,0.3115488,0.9456981,0.77922,0.2295417,0.798722,-1.13701032,1.0228506,-0.63015091,1.0654637,0.2733782
16,1.1731271,1.3088416,1.3285368,-0.54421435,-0.03200872,1.3336063,-0.46695196,-0.69935357,0.730633,-0.92593115,0.5232853,1.0362954,0.7388837,1.0322542,0.4239077,-1.17312718,0.4838904,0.7813199,1.4854704,0.6468001,1.0846509,1.0519677,-0.2472711,-0.70834016,1.2370059,1.0502635,1.4563972,-0.14840952,-0.72606328,0.5473705,1.7892337,1.0363021,1.2613372,0.8694987,-0.53541289,-0.6876044,1.1541456,0.8437977,-0.86081112,0.8869188,0.6373981,0.9964663,0.9278555,-1.0605021,1.3791624,1.0697006,1.3461697,-1.40735763
16,0.9156328,1.1823563,1.38355,-0.16723253,0.9875113,1.5996418,-0.17061354,-0.42149675,1.439191,-0.67991474,0.6186378,1.2803579,0.7961289,1.4473856,-0.39716864,-0.91563281,1.0371561,0.4342726,1.9027295,-0.70417976,-0.75798842,1.1260108,0.0838066,-0.92601811,1.1317898,1.5819189,1.9133618,-0.13236678,-0.2997624,0.7490928,1.8752079,1.2576086,0.0873002,1.7370956,0.2650181,-0.45619228,1.5755266,-0.83402038,0.7080053,1.6713957,1.2117768,1.3434579,-1.00430515,0.9487494,1.8208913,1.099698,1.2398417,0.0037978
16,1.0186305,0.7693432,1.2389438,1.1851149,0.1257952,0.9902613,-0.32740636,1.3603152,1.0807243,-0.81008215,0.0911557,1.1718857,0.6419173,1.3828574,-0.53996454,-1.01863055,0.7434223,0.4777581,1.4901587,0.83254,-0.47184897,0.5186429,-0.09136676,-1.05794415,0.9651106,1.4212748,1.9740017,0.3664165,0.820014,0.1989411,1.7376492,-0.57375297,0.1617578,1.6050205,-0.4232265,0.332323,1.4321521,0.5681907,-0.20266708,1.3910639,0.7674015,0.8870545,1.0069498,1.3531499,1.5621992,0.7454432,0.9761482,0.3230774
16,2.033894,1.3475616,1.4401351,-0.34674768,0.143526,0.4763808,-0.31172708,1.1486148,1.0807243,-0.79706541,-0.73658551,0.6785954,0.7166865,1.1032352,0.3767851,-2.03389408,1.0773936,0.5563664,1.5089119,0.8039646,0.2977674,1.1582034,-0.07384942,-0.74923723,1.0547007,1.28103,1.9133618,-1.50620867,-0.40977553,0.1689329,1.7491124,-0.55344963,0.9967468,1.0949373,0.4339279,0.8049425,1.2677961,0.903432,-0.73127581,1.1785543,1.3252344,0.5869536,0.9972648,-0.8801613,1.2058875,-0.42873993,1.378777,-0.49620602
16,-0.53369264,1.0197324,0.9041488,1.5780536,-0.34761667,0.3376786,-0.74604318,0.509103,0.9014909,-0.41567489,-1.78140593,0.9174925,0.7178548,0.0084068,-0.03875095,0.5336926,0.1257767,0.6224308,1.3573233,0.4531226,-0.21777688,0.873835,-0.55907978,-0.58432968,0.9703194,0.820772,1.3307861,0.4641314,-0.43138525,0.237285,0.4786049,-1.11585224,-0.36343419,0.6736632,0.7099821,0.6323017,1.0807099,0.0282588,-1.09371299,0.7015381,0.7461282,0.2107854,-0.15686623,-1.38475121,0.7202297,-0.82441966,0.807441,-0.31999984
16,-0.33505413,0.3924687,0.8114122,1.4484038,-0.2713743,-0.80604655,-0.67862227,1.016302,0.8495635,-1.10165716,0.6226954,0.8619651,-0.61981378,0.5956134,-0.85982734,0.3350541,0.7917073,0.2586583,0.9494408,-1.2185364,0.292834,0.4864502,-0.48375521,-1.04211302,0.8401013,0.8296967,1.2376606,-0.0390272,-0.72016972,-0.49791758,-0.8874294,0.4576568,0.1298474,0.366247,0.1339238,0.2808981,1.0929491,0.774493,-1.03745017,0.6133693,-0.18753271,0.1618106,0.2418335,-1.30642137,0.2004051,0.2597713,0.9988315,-0.42391631
16,2.460599,0.6970659,1.506151,-0.39062916,0.1045183,1.5587132,-0.3462215,-0.58615264,1.1544277,-0.82570224,0.1601341,0.626942,0.4877057,1.1333484,-0.55710004,-2.46059903,1.3067473,0.2904362,1.2088603,0.9373164,0.9292476,0.4671346,-0.11238757,-0.16348563,1.1317898,1.0591882,1.7357737,0.503509,-0.40977553,0.4423416,1.8561025,1.7611315,0.6271179,1.5048256,-0.43835275,-0.59332539,1.3657103,1.2451202,-0.76006143,0.9615233,0.2710248,-0.6718029,0.7002577,-0.92023704,1.4304127,0.7054467,1.0952356,0.2477756
16,-0.42333791,1.1617057,0.9748802,-0.4903598,0.0158643,0.226262,-0.4246179,1.1309731,-0.30624029,-0.89078595,0.6795011,0.9626893,-0.43055411,0.5655003,0.3967765,0.4233379,-0.07742266,-0.78331969,1.3776393,-0.96135808,0.6776422,0.8427155,-0.19997428,-1.13973829,0.9109399,0.6435536,1.2116721,-1.61121569,-0.36655608,-0.90136214,1.2600148,-0.6996337,0.1458026,0.9674165,0.1893868,0.8171865,0.7432553,1.1161813,0.045936,0.5952834,0.3844823,0.6348864,0.6356909,1.3640797,0.8056469,0.6911622,0.4969631,-1.36669467
16,0.8788479,1.5463241,0.9418722,-0.45246216,0.0495528,0.8606543,-0.39482727,-0.63172704,0.7641345,-0.86605414,0.3812708,0.9588153,0.2435374,0.683802,0.7808974,-0.8788479,1.1558567,0.6090507,1.2291763,-0.93119519,1.1241184,1.019775,-0.16669133,-1.11467234,0.9536515,0.983966,1.4044202,0.0353527,-0.63962439,-0.86968674,1.3077782,-0.66105735,0.3066843,1.365919,-0.12196192,0.2723273,1.2730415,0.8695855,-0.80062299,0.8100537,1.0155898,0.1524325,-0.88969913,-0.97670739,1.0716605,0.5154633,0.5692662,0.1047022
16,0.6139965,1.0094071,1.0676168,-0.58011738,-0.06392413,0.7060354,-0.49517467,0.9736679,1.0857495,-0.38443471,0.4502493,1.1189409,0.3673739,0.9031978,-0.69275614,-0.61399654,0.8621229,0.2444419,1.2573062,-1.0327965,0.7047761,0.2450054,-0.27880232,-0.69250903,0.6911318,1.091062,1.6339853,-0.11632404,-1.74761377,-0.04279211,1.4147683,-0.79099875,-0.11612855,1.2383982,-0.55810227,-0.70964365,1.2065996,1.0694409,-0.88436299,0.7919677,0.08902,0.306651,0.3467546,-1.09329134,0.930112,-0.59586819,0.7790868,0.011328
16,0.5477837,1.5747188,1.2923852,-0.55817664,-0.04442027,0.8310948,-0.47792746,-0.70964457,0.9768694,-0.93504287,0.5293716,1.1099015,-0.47027527,1.0602164,0.7994609,-0.54778371,0.9848473,0.5781091,1.2369902,0.5785367,-0.03277293,0.7675993,-0.25953324,-1.18459314,0.8150994,1.0591882,1.4369058,0.2526589,-0.12295558,-0.95804443,1.6612277,0.8677844,0.2415338,1.3317616,0.1893868,0.408236,1.2258328,1.2290028,0.1898641,1.0112595,-2.14940259,0.0138442,-1.32068235,-1.07325347,0.9471954,0.4626107,1.2908792,0.4917534
16,1.6660449,0.6247886,0.9214387,-0.53823051,-0.02668949,0.6855711,-0.46224818,1.4779266,0.9065161,-0.92202613,-0.57834086,0.6630994,0.8008019,0.7418773,0.1254643,-1.66604497,1.0089898,0.4643779,0.9463152,0.7690392,0.7516438,0.5959052,1.2644754,-1.17140053,0.9380253,1.0132899,1.4715572,0.0105594,-0.33119472,-0.94137317,1.676512,-0.74836173,0.6882795,1.5139342,0.6431744,0.3666063,1.2293297,0.9292198,0.5666941,0.9208299,0.5168494,0.4827519,1.0360049,-1.05503723,0.9374334,-0.56587081,0.9648065,0.1574134
16,1.9750382,0.8209698,1.2263693,-0.60205812,-0.083428,0.8811186,-0.51242188,0.8898698,0.7591093,-0.9636797,0.1033283,0.6062806,0.4082634,0.8107074,-0.70846369,-1.97503822,1.2946761,0.0880616,1.1307219,1.140519,-0.39784739,0.3147561,-0.29807139,-0.17403972,1.1380402,1.0897871,1.5798426,-0.54364429,-0.65337603,-0.34787622,1.0078238,1.1804559,0.7866699,1.1723606,-0.571968,0.7437223,1.1838695,0.3489945,-0.8987558,0.9072655,0.5026672,0.3097771,0.6905726,-1.1133292,0.9813623,0.4997504,1.132096,-0.56548367
16,0.8420629,1.0016631,1.1886459,-0.43451064,0.0655105,0.9174995,-0.38071592,1.5749559,1.1711785,-0.85433907,0.5171989,1.1408936,0.6793019,1.2021785,-0.58851514,-0.84206299,1.1055598,0.2536408,1.4464011,0.4483601,0.6875091,0.7933534,-0.15092572,-1.102799,1.0526172,1.2402315,1.3632717,-1.00159158,0.6785686,0.4623471,1.3135098,-0.64278434,0.5579787,1.2816642,-0.30977958,0.9200363,1.3622134,1.2225559,0.2814547,0.79875,0.7721289,0.797441,0.522699,-0.96031277,1.0057672,0.4797521,1.1264251,0.2628359
16,1.224626,0.8364578,1.0094599,-0.59009044,-0.07278953,0.93569,-0.50301431,1.0956897,0.9165666,-0.95586965,-1.46694541,1.0324214,0.5811673,0.8279149,-0.69989594,-1.22462605,0.5623536,0.4928107,1.0213281,0.2832579,0.5543062,1.0036787,-0.28756099,-0.61203415,0.9776116,1.0183897,1.4628943,-1.68413723,0.3996067,0.3723223,-0.67344919,-0.33417352,0.6643467,1.1769149,0.323002,0.5453691,1.1768757,0.6036489,-0.89090518,1.0112595,0.8761316,0.4369031,-1.34650906,1.0325441,1.0887439,-0.60301043,0.7408088,-0.02331081
16,1.5924751,0.1033596,1.6790498,-0.52227361,-0.01250486,1.1721659,-0.44970475,1.5396725,1.0606233,-0.91161273,0.7890551,0.9471932,0.1068498,0.9354619,-0.0401789,-1.59247515,1.0934886,0.2185179,1.352635,0.4515351,0.5987072,0.4285035,-0.22800203,-0.4141451,1.1005374,1.1280357,1.4152487,-0.38321689,-1.69064268,-0.92803616,1.0804243,-0.73211905,0.8159211,1.3044357,0.1389659,0.6776046,1.0020288,-1.12090955,0.0825722,0.6585841,0.5546686,0.493172,1.1005717,-1.04046424,1.1668396,0.9825653,0.6557463,0.0700634
16,2.1736767,1.6960414,1.3568293,-0.40858068,0.0885605,1.3881777,-0.36033285,-0.59938392,1.5447209,0.5007037,0.0931844,0.9536499,0.6220567,0.5891606,0.4524669,-2.17367673,1.0190492,0.5053546,1.3385701,1.1548067,1.2967887,0.8330577,-0.12815318,-0.58432968,1.0432415,1.2287569,1.6123282,-0.30008633,-0.10920394,-0.83300996,1.5408638,1.6169777,1.6522397,1.2611698,-0.44969744,1.1489997,1.3884404,0.7728813,0.28538,0.9502196,0.4624844,0.8068192,1.6058067,-0.93663165,1.193685,1.1154109,1.2015636,0.2522937
16,1.0333445,0.7125539,0.8648536,-0.57812277,-0.06215106,1.0948565,-0.49360674,-0.72434598,0.8361629,-0.34668616,1.3489977,0.6372727,0.2867633,1.1505559,-0.69132819,-1.03334452,1.4395311,0.3673719,1.1994837,0.2800829,0.9440479,0.8577387,-0.27705058,-0.18195528,0.8651032,0.9418925,1.3372832,-1.67538665,-0.70445355,-0.97471569,1.3975735,1.497188,0.8770827,0.8808845,0.2851864,0.760864,1.1069369,1.025924,0.9095047,0.328516,0.7957659,0.1972392,0.9972648,-1.09146971,0.8300518,0.7454432,0.5394943,0.2809084
16,0.3270742,1.233983,1.1855023,1.1172981,-0.41322057,1.5814513,-0.80405652,1.0809882,0.9869199,0.0255926,0.7119616,0.9601066,0.0180613,0.6085191,-0.67990451,-0.32707424,1.0612986,0.1499447,1.0463324,0.5340862,0.5247056,-1.05665052,-0.62389395,0.6043238,0.4588228,0.7837984,0.9777755,0.3255805,-0.03258765,-1.30480669,-0.97913521,1.1073638,0.5393643,0.8034612,-0.80642496,0.5037394,0.7257706,0.6906827,0.1977147,0.5591115,-0.89191491,0.553609,-1.65642958,-1.45215131,0.7177892,0.1683507,0.2899779,-0.14680574
16,0.7758501,1.3656309,1.3536857,1.2030664,-0.1809473,0.9788923,-0.59865793,-0.82284549,1.1695034,-1.03527178,0.1743355,0.9097445,0.6617779,0.503123,-0.78700144,-0.77585015,0.9144317,0.4986645,1.1385358,-1.13757285,0.8626461,1.238685,-0.39441677,-0.05662555,0.9619854,1.0859622,0.7590389,0.6012239,0.0086672,-1.08641315,1.3077782,0.6221139,1.4793916,0.9560307,-0.64129667,0.8037181,1.0247589,-1.27402456,0.1309844,0.9863914,0.9352241,0.921441,1.4056497,-1.21351854,1.0911844,0.6983044,0.7223786,-0.26879463
16,1.3496947,2.1400305,1.3222496,-0.12135644,0.9325458,0.096655,-0.13455119,0.7943106,0.8143869,-0.64997623,1.4849258,0.5817452,0.5986913,0.7268208,0.4724583,-1.34969475,0.5442467,0.1875764,1.6073663,-0.66766679,0.2015654,1.238685,1.0455087,-0.89567512,0.9974047,1.0298643,1.6946252,-0.36425729,-1.22112236,-0.59294378,0.6199847,-0.32402185,1.7612669,1.1609748,1.2671324,1.220015,1.4269067,0.2055499,1.7168106,0.8597899,1.5308762,1.0277268,0.7276985,-0.67431776,1.4572581,1.192547,0.9180222,0.433018
16,0.9965596,0.8906658,1.2562337,-0.87133085,-0.32279357,0.5696069,-0.72409218,1.0559958,0.8478884,-0.24125055,-0.07723282,0.8658391,0.787951,0.395576,0.4267636,-0.99655961,0.6730067,0.3213777,1.0103888,-0.32158733,0.3051676,0.98329,-0.5345555,-1.03023968,0.6973823,0.7162259,0.5381365,0.598307,-1.35078069,-1.21978325,-0.35821049,-1.08742756,1.6442621,1.1108774,-0.23540883,0.8306549,0.8848813,-0.57130726,-1.07539486,0.5749367,0.8359488,0.7818108,0.5565966,-0.68524751,0.7592776,0.0869293,0.9860721,0.140847
16,2.0780359,1.1358923,1.0723322,1.4204792,0.1825337,1.3995467,-0.27723266,-0.5214664,1.3386863,0.0854696,1.0609113,0.8981225,0.6068692,1.0946315,-0.49426985,-2.07803597,1.2222486,-0.7047114,1.26512,-0.81213115,0.8009782,0.5508355,-0.03531127,0.6755639,0.9151069,0.8883445,1.2896376,-1.47412319,0.3878196,-0.74465227,1.9439872,-0.50878227,1.1775724,1.395522,-0.38288982,-0.53945167,1.3552195,1.0098066,-0.70249019,0.9343944,0.9092234,0.2743485,1.094115,1.0471171,1.3620789,-0.3973141,0.9931606,0.4375361
16,1.643974,1.4120949,1.6114621,1.2389694,-0.10647801,1.3881777,-0.53280495,1.1001001,1.5112193,0.4278099,0.8925228,1.2377438,0.7178548,0.7096132,0.4810261,-1.64397403,1.3007117,0.0939154,1.3760766,0.8246024,1.119185,0.7858418,-0.32084394,0.2995747,0.8848963,0.8309716,0.7460446,0.1024405,0.2640548,-1.01639385,1.296315,-0.58390464,1.1496508,1.1837464,-0.58835478,1.1171652,0.9128568,0.9437254,0.5025807,0.8914403,-0.12371285,0.8068192,-1.37717828,-1.13701032,0.8910641,1.2068315,1.1420199,-0.2928912
16,1.1510562,0.8467832,1.0723322,0.9896428,-0.11179725,0.3990714,-0.53750873,-0.76550996,1.2381816,-0.30763593,-1.51157852,1.0659961,0.59285,0.9569713,-0.73131104,-1.15105623,1.1015361,0.4693955,1.4026436,-1.07565956,0.5000384,-0.87422553,-0.32609914,-0.62522675,0.7796801,1.1076364,1.1683579,-0.30446162,-1.80065581,-1.02139523,-0.71548102,-0.84581778,1.31851,0.8535587,-0.59213634,0.2417172,0.9705563,0.7100235,0.1610785,0.7761426,0.1622946,0.7724326,1.0489182,0.1727374,1.0106482,1.0311325,0.5791901,0.0007857
16,0.7243512,1.1049164,1.1194864,0.6545479,-0.4025821,0.9902613,-0.79464895,0.8545864,0.9601186,0.3041509,-0.22533357,-0.0858753,0.4199461,0.1697273,0.3510818,-0.72435127,0.9365623,0.221863,0.7119,0.521386,0.7615106,0.9392934,-0.61338354,0.6016853,0.8796876,0.6282541,0.4016969,0.4218369,0.1245739,-1.29480393,0.6142531,1.1763952,1.2334156,1.0858287,-0.79886183,0.5282275,0.7397584,-0.37951056,-1.13427455,0.4777249,-0.17807791,0.3410376,0.7551394,0.6900787,0.498145,0.5197486,0.7946816,-0.46006117
16,1.5115483,1.5514868,1.2719517,-0.46044061,0.7410534,0.2421787,-0.40109898,0.6502367,0.5229233,-0.59790927,1.3023358,1.2764839,0.7482298,1.4108196,0.3525098,-1.51154835,0.2867267,0.4752493,1.5636088,0.2118195,0.6455748,1.3180935,1.4729318,-1.11994938,1.0869947,1.1165611,1.7292765,-1.58933923,0.2326225,-0.87635524,0.6811219,-0.66917869,1.5565085,1.0061282,0.5940141,1.2004246,1.1926119,-1.07094571,1.6409212,0.8823974,0.7224912,1.3757604,0.8826588,1.0562252,0.9740408,0.7811544,0.8386306,0.478199
32 TE,0.3197172,-0.25544554,0.0899526,0.241663,-0.74124006,0.8151782,-1.09412323,0.2327164,0.6267781,1.3233617,1.0020768,-0.55721284,-0.92940521,0.395576,-1.23823646,-0.31971726,0.8540754,-1.14040207,0.0039659,0.3483463,-0.16844249,-0.01897426,-0.94796477,1.3206822,-0.74022499,-0.88256498,0.0920005,1.1612614,1.6706513,0.817445,-1.39372186,0.106409,0.1338362,0.3594156,-1.03962139,-1.17736549,-0.26211431,0.3409358,-1.3841861,-0.33840227,-0.95100737,0.002382,0.3144712,1.8868858,-0.47561099,-1.14153482,-0.53371,0.4691628
32 ICM,0.3123602,1.9670812,-2.13729823,-0.82944398,2.1293737,-2.62054496,0.7795509,-0.90958387,-0.91596869,-1.11207055,0.5171989,0.6863434,0.9363212,-1.60694897,1.2506959,-0.31236028,-0.91436267,0.128202,0.6868957,0.4261348,-0.21531016,-0.0329244,2.2209223,-0.42206066,0.6963406,0.7455498,0.154806,0.1739036,-0.38227225,-1.1847736,0.4843365,-1.04479054,1.2945772,-0.28046549,1.5734391,1.1061456,0.7012921,-0.07650402,1.7312034,-0.07389568,0.6633988,0.7495082,0.3354554,0.5662083,-0.13150171,0.8368638,1.3674354,0.0339185
32 TE,0.5845686,-0.17284291,0.0773782,1.4464092,-0.63840151,0.533226,-1.0031834,0.4003125,0.7607844,1.2374512,0.8560048,-1.13831393,-0.86164557,-0.14215891,-1.15541485,-0.58456862,0.9828354,-1.09189908,-0.26483024,0.7039509,0.2558332,0.1784739,-0.84636419,1.2309725,-0.36936396,-2.06827116,0.512148,1.3304393,1.5056316,0.7507599,-0.27796791,0.9875741,-0.62403583,0.4186217,-0.96651116,-1.10635014,-0.38101021,0.7309761,-1.30829673,-0.65038441,-0.39790189,-1.10840802,0.3822663,1.2821066,-0.21691891,-1.05868492,-1.46372594,0.6739837
32 TE,0.2608614,-0.08507763,0.2377025,1.9969223,-0.66677077,0.7333211,-1.02827025,0.8207731,0.861289,1.4353057,1.1846667,-1.1589753,-0.88033789,0.3826704,-1.17826219,-0.26086141,0.9627167,-1.10527922,-0.32734098,0.7039509,0.512372,-1.21010213,0.0575306,1.3866452,-1.29860003,-2.08867041,0.564125,1.2254323,1.7767354,1.2609006,1.4224105,1.3530343,-0.12942456,0.9195962,-0.9866795,-1.12594058,-0.27260512,-0.26830072,-0.0077099,-0.46048224,-0.57754299,-1.12508029,0.1239992,1.4970583,-0.192514,-1.08154006,-1.48640926,0.9872391
32 ICM,-0.25412733,1.0816844,-0.24955767,-0.93515846,1.9502928,-0.89017743,0.8312925,0.550267,-2.20745385,-1.18105928,0.1378175,0.2950687,1.1197395,-2.84373941,1.4263349,0.2541273,-0.57435579,-0.96980534,0.5040518,-1.31537515,0.1571644,0.1055039,0.621589,-1.43393334,0.7828054,0.4637852,-0.07692479,-0.35258984,0.770901,-1.27313129,1.0020922,-1.15239826,1.2347452,-1.58072215,1.1083068,0.6323017,0.6051263,-1.4545391,1.6121356,-0.10780678,-0.84227723,-0.95627354,-1.62576036,0.7028301,0.0027253,0.1726361,1.0257679,-1.70254063
32 ICM,-0.12905863,0.7796685,-0.23541141,-1.21240963,1.6293656,-0.55592772,1.4568958,-1.19185112,-0.30624029,-0.09936807,-0.11172203,0.6760127,-0.85346769,-0.7078561,1.3563649,0.1290586,-0.85400642,0.2151729,0.6462637,0.213407,-0.26464455,-1.1854211,1.2889997,-1.61731053,0.2713088,0.6257042,-0.16571887,0.2643264,0.615704,-1.50486184,0.3964518,-1.43461474,0.6191403,-1.20043693,1.6969702,0.5943452,0.5194513,0.3715588,1.5427884,-0.29996969,0.9943166,0.491088,-1.8501299,-1.67074622,-0.44876559,0.9768515,0.8769086,-0.73717174
32 TE,0.834706,-0.002475,0.20941,1.107325,-0.46818599,0.6059879,0.3577782,0.394432,0.730633,1.2166244,0.7748537,0.2020925,-0.7494917,0.2321046,-1.01833079,-0.834706,0.5120567,-1.01161826,0.1414895,0.1927693,-0.05990684,-1.08991625,-0.67819771,1.3523444,-0.35061256,-0.33178533,-0.33247847,1.231266,1.741374,0.9208068,0.9600604,0.4515658,0.131177,0.090711,-0.84550112,-0.98880747,-0.13972148,-0.21350166,-1.18268673,-0.4243104,0.3348446,-1.00837439,0.408093,1.0780847,-0.23644284,0.0497897,-0.32672474,0.8336235
32 ICM,-0.68818927,1.2907723,-1.1187671,-1.18049583,1.1648191,-0.53318965,1.8331986,-1.16832884,-0.76856183,-1.3411652,-2.06746356,0.1904705,0.2003114,-0.74657302,1.0336462,0.6881892,-0.66086642,0.024506,0.3774675,0.130856,-0.59518494,-1.16825169,0.9316459,-1.59620236,0.608834,0.658853,-0.33464418,0.1797374,0.423181,-0.93470466,-1.23896832,0.3033514,1.0100428,-0.16205333,1.1675513,0.9788077,0.5124574,-0.68251711,1.1607247,-0.07841716,-1.50647656,0.8495419,0.0287632,-1.64160023,-0.34626495,0.4797521,1.0725522,-1.88778302
32 ICM,-0.43805188,1.5540681,-0.23855502,-1.06879751,2.0442659,-0.78330848,1.6199604,-1.0860009,-1.01982353,0.0646428,0.6470407,0.3790055,1.4129752,-2.98785238,1.1364592,0.4380518,-1.27247643,-0.02065194,-0.27576962,0.2959581,-0.27944486,0.4327958,2.1753772,-1.52232379,0.7484278,0.6155046,0.0248635,0.3634997,0.4664004,-1.38482875,-0.05061394,0.5794769,1.2201196,-1.05925319,0.5473748,1.0571694,0.536936,-1.56252547,1.4983016,-0.50795778,0.2426604,0.7620124,0.7841945,0.3293971,-0.34138397,0.4911797,1.344752,-1.80344502
32 ICM,-0.6734753,0.6867406,-1.33567651,-1.11267899,0.8882189,-0.03295199,2.0903388,-0.45383987,-0.58095309,-0.26858571,-1.99848512,0.3221867,-0.79505421,0.9053488,0.7137834,0.6734753,-0.28665766,1.0163085,0.4868613,-0.81848124,-3.85618792,0.2825635,0.5462644,-1.55134751,-1.22255268,-0.84814125,0.0768405,0.2964118,0.1127868,-1.42150553,1.3784681,1.0139684,0.004865,-0.13017313,1.7120965,0.8563674,0.3515983,1.1516395,0.3625779,0.1340924,1.7790645,0.9099788,0.312857,-1.57966501,-0.3609079,0.8082948,0.6047089,-1.83657781
32 TE,0.3050033,0.1678929,0.3603035,1.4144954,-0.49655525,0.5468689,-0.87774914,0.135687,0.516223,1.2843115,0.7058752,-0.08458396,-0.76818401,0.2148971,-1.04117813,-0.3050033,0.6730067,-1.0249984,0.1227363,-0.08345925,0.1670313,-1.10708566,-0.70622545,1.294297,-0.1547646,-0.32668552,0.3908683,1.3362731,1.7295869,0.9074698,-1.12242553,1.0281808,0.1763834,0.5643597,-0.86566946,-1.00839792,-0.6467775,0.1765386,-0.06266427,-0.60969109,-0.04334709,-1.02504666,0.0432907,0.5935326,-0.50489689,-0.94440918,-1.35030936,0.7101285
32 TE,0.6507814,-0.17026158,-0.03422007,1.1811257,-0.66145153,0.6128093,-1.02356646,0.6987513,0.5279485,1.2179261,0.9594724,-1.15510129,-0.87683308,0.8408206,-1.17397831,-0.65078145,0.8440161,-1.10277044,0.3212079,0.3785092,0.0708292,-0.09516352,-0.86913673,1.0581494,-0.21831102,0.064725,0.579285,1.1977221,1.7315514,0.9291424,0.3811675,1.0302111,0.177713,0.5666369,-0.98289793,-1.12226737,-0.33729848,0.3296536,-0.25762145,-0.37683485,-0.5562697,-1.12195424,0.6486042,1.7830533,-0.28281218,-1.07725472,0.0177781,0.6333207
32 ICM,-0.33505413,0.9293858,-0.18511357,-0.89327159,1.5548963,-0.4285945,1.933546,-0.95662841,-0.18228452,0.5332455,-0.38763578,0.3970842,-0.66654456,0.6945567,0.9879515,0.3350541,-0.16996891,0.6700975,0.8431725,0.1181558,-0.26464455,-0.12950234,-0.55382458,-1.40622888,-1.10796079,-0.45800567,0.4580053,-0.41530237,0.1167158,-1.23812164,-0.96385091,-1.10976124,0.004865,-0.0891843,1.6692387,1.0963503,0.4739911,1.0968404,0.8807191,-0.27284081,0.6350344,0.493172,-1.5918628,-1.37928634,-0.56590917,0.8768603,1.1009064,-0.67693031
32 TE,-0.18055751,-0.52906673,-0.24955767,1.2110449,-1.14904808,0.5968926,0.2072571,0.4032528,0.3922672,1.2192278,0.1783931,-1.51021862,-1.19810721,0.253614,-0.38431701,0.1805575,0.1901567,-1.33274153,-0.286709,-0.01995843,-0.62725229,-1.50198211,-1.35086363,0.7982551,-1.08608416,-0.66837289,-0.11157614,1.0650049,1.0498629,0.4673485,0.2455193,0.3865951,-0.23579257,-0.05958126,-0.04633064,-1.45897812,-0.73420095,-0.00397586,-0.86081112,-0.79507178,-0.51135942,-1.40850892,-0.18269294,1.2238146,-0.88561354,-0.27018235,0.1127644,0.7131406
32 ICM,-0.47483679,1.1436363,-0.27470659,-1.2702534,1.7836234,-3.12305643,1.038259,-1.23448523,-0.52232536,-1.39974053,-0.04477238,0.3544701,0.3650374,-0.73151644,1.3492251,0.4748367,-0.90027954,-0.62693936,0.8384842,-0.02948356,-0.18324281,-0.18852219,1.5535116,-1.65556908,0.57654,0.2648926,-0.45808959,0.0528539,0.7473268,-1.5532085,1.044124,0.4190805,0.992758,-0.79738014,1.060407,1.0143154,0.1260458,-1.7253109,1.2797925,-0.22536526,0.6090337,0.735962,-1.89694081,-1.72357332,-0.45120608,1.003992,1.0286033,-1.51278013
32 ICM,-0.12905863,0.8777592,0.2392743,-1.07677596,1.8137658,-0.40130881,1.3502767,-0.44207874,-0.25263779,-0.10978146,0.1925945,0.5210524,0.6185519,-0.26906436,1.3135261,0.1290586,-1.16383517,-1.02917969,0.6462637,-1.4280891,0.0856295,0.1473544,1.9616656,-0.68063569,0.24214,0.4242617,-0.10941043,0.0776472,1.0164661,-1.39149726,1.1797722,-1.296552,0.6670059,-0.32600863,1.2860403,0.7755568,0.0578555,-0.38918099,1.1607247,-0.57125851,1.0557727,0.6786511,0.6550609,-1.54687577,-0.16566859,0.9197137,1.2171584,-0.45704909
